ID,wc_bio1,wc_bio4,wc_bio7,wc_bio12,wc_bio15,wc_bio16
1WBWQ1,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
F6MYPE,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
CJLGIK,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
R6LJKV,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
ORZLZ0,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
RIQM85,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
XDR68S,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
NSIHB0,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
XK3ZKL,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
HB3FMM,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
1DSX3P,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
HEWOVN,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
8WTI6D,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
8EWJ73,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
XCT110,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
F7TA0Q,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
CRSSWR,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
U3D4TX,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
EK8QVE,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
VMIIJ6,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
94B2ZY,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
8F2KNJ,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
W2CG7G,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
IT62VT,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
D0CW2C,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
9SMOSM,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
PFYI35,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
NX997D,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
2F25HM,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
MB7VW9,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
RTY9KW,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
76JRPW,24.94558334350586,170.3375244140625,14.39849853515625,1050.0,66.58827209472656,465.0
5SHJBG,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
C9MO2Y,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
3TVMQN,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
8YO8P5,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
OSKD2I,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
VRN0SM,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
0ITP3W,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
TH9R34,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
BLFKMU,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
TIT8UC,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
36OL7D,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
B3ICZ7,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
5UYBHQ,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
QIN4J0,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
QYWUMN,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
1B4QYE,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
W3GUOH,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
HGDXBG,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
L6ZXPZ,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
ZOO5S3,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
OZBI70,20.765708923339844,142.61534118652344,16.405750274658203,696.0,101.9232177734375,398.0
O6TLTL,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
I7RMPW,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
PJ7J4L,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
OUN48P,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
NU2Q30,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
9NJF41,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
PPJYQ0,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
BNSOHX,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
A2MUYU,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
FHJNT6,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
SV895R,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
IB3FH7,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
RHRHR1,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
PZRSCN,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
IVU7HW,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
2W211W,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
Y3Q2ZF,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
DV71UE,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
Y37G5X,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
HK2W7R,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
VCH7QF,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
7RYOVR,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
UKJW2Z,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
P9BPN7,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
YSH23R,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
VGYA90,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
ATZPXO,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
I959RA,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
T4YQWK,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
OD9TQ0,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
JWD8HZ,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
5L512V,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
ZP3O68,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
1P8XBL,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
C5Y4P1,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
N976WO,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
X7DV3U,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
M05HUO,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
W95IQW,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
ZB16E7,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
HN6OZQ,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
SB4W1L,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
J6HJKF,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
CRTXNR,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
66LE1U,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
PX8KY4,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
T20VGV,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
KU7WJW,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
XRUBGM,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
UQBJJA,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
ZRHQ9J,24.434165954589844,183.07656860351562,15.325000762939453,899.0,75.55762481689453,407.0
833DG8,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
HWXSR4,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
XDBJI4,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
BNNMY7,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
2F75PM,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
XKBJDN,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
FRJL8I,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
UP37DA,24.674333572387695,175.1049346923828,14.97249984741211,943.0,71.02525329589844,415.0
MZT67H,25.264625549316406,175.64389038085938,15.36050033569336,923.0,80.02716064453125,442.0
4VEVCA,20.246427536010742,138.98126220703125,15.700249671936035,663.0,106.340576171875,394.0
EWMV4P,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
8PRNUP,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
0CFRC4,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
JKHAAI,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
YURUL1,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
JXXOSN,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
0TSL05,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
2S9A8L,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
IMEWEK,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
LCCRVF,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
QTBND4,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
0XD12U,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
B5L5ME,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
5T8GQY,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
9Z5MND,22.24986457824707,150.39410400390625,17.004499435424805,567.0,113.08380126953125,355.0
FQDZ9D,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
ANV5TI,22.23828125,152.14959716796875,16.70075035095215,559.0,113.47966003417969,353.0
PVNAEL,22.23828125,152.14959716796875,16.70075035095215,559.0,113.47966003417969,353.0
XH076W,22.23828125,152.14959716796875,16.70075035095215,559.0,113.47966003417969,353.0
0FCW3U,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
6M0I3L,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
NEJF6X,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
N36FV8,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
EQFJM8,25.190196990966797,177.2150421142578,15.475748062133789,876.0,79.0091552734375,412.0
CC4LLZ,24.403261184692383,174.87884521484375,15.349998474121094,862.0,78.92448425292969,405.0
H011FF,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
YUFVXD,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
EB1SH2,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
ZAOYAW,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
NMC2AP,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
PG1EQE,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
7LND73,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
ZLE3I1,17.872135162353516,159.04725646972656,14.775250434875488,973.0,83.98858642578125,486.0
M8B90T,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
XMW1FN,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
S463D7,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
6N9E1F,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
LUXYQF,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
JA9WEX,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
MBLBCJ,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
2VCDBT,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
9DMVH2,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
Y37WCS,17.872135162353516,159.04725646972656,14.775250434875488,973.0,83.98858642578125,486.0
6I3Y42,17.872135162353516,159.04725646972656,14.775250434875488,973.0,83.98858642578125,486.0
L4UECF,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
XSQQCV,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
0HVJCB,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
I59EN9,17.872135162353516,159.04725646972656,14.775250434875488,973.0,83.98858642578125,486.0
UWSXYY,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
1W3TV7,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
I8V0JY,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
IHSGIB,17.872135162353516,159.04725646972656,14.775250434875488,973.0,83.98858642578125,486.0
3K5C99,17.872135162353516,159.04725646972656,14.775250434875488,973.0,83.98858642578125,486.0
3XFGEX,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
B4M45E,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
T3YQ1Y,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
FUTX5U,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
SN0LUC,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
9QT0O6,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
2C3R6N,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
99SPKK,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
IBYD6P,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
JZGD13,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
IKXS9Y,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
16PG9T,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
AJU9E2,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
3D2IEP,17.872135162353516,159.04725646972656,14.775250434875488,973.0,83.98858642578125,486.0
59C0J2,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
MI5PWC,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
0QQH63,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
G529JW,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
2RLOP2,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
SAZKEC,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
KYDRB3,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
68UOHL,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
3ON6U8,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
OHVJ06,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
AJXE14,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
Q6IFW2,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
7Q53XC,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
8U7YHN,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
21I9PH,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
5V82PA,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
N93KP3,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
6AB316,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
AGXWOF,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
N84AGQ,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
CX47C3,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
BZXE5V,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
D4EJDL,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
OCXGXP,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
5E8U6M,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
WW4WB8,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
JMW29S,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
SSDHFL,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
8B7BJR,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
UZ1E75,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
56TC83,22.186010360717773,142.19581604003906,16.34950065612793,633.0,100.73138427734375,355.0
0N5JRJ,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
GJ9HPH,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
1ZM8RT,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
50WA9W,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
170JZY,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
Z95F9F,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
TWNZDP,22.926010131835938,145.489013671875,16.732250213623047,553.0,108.4811019897461,338.0
4JDGYN,22.98796844482422,155.7197723388672,17.47624969482422,560.0,114.89057922363281,362.0
84J1QF,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
P1D314,22.64974021911621,155.90814208984375,17.39550018310547,557.0,116.41385650634766,365.0
XLNM5F,25.477811813354492,176.1349334716797,15.30624771118164,911.0,72.90194702148438,411.0
P38TYT,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
NGH19B,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
2EFK27,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
DJ6ZD5,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
839QXQ,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
XJML3Y,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
5GH09F,22.02507209777832,151.33897399902344,16.93199920654297,582.0,113.21163177490234,364.0
GR3MNI,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
AR37QY,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
I5HF6C,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
26FXLI,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
ZHUX7F,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
SQGJPM,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
UUMX9O,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
1XJES0,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
56XNIE,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
IU7YRX,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
THKPI7,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
RHRK6Q,22.238208770751953,154.10752868652344,16.814250946044922,574.0,113.08175659179688,360.0
DVTQIJ,25.477811813354492,176.1349334716797,15.30624771118164,911.0,72.90194702148438,411.0
7AM3VS,22.02507209777832,151.33897399902344,16.93199920654297,582.0,113.21163177490234,364.0
2HVNY1,22.00505256652832,152.91102600097656,17.15650177001953,594.0,112.2918472290039,368.0
W0I29O,22.00505256652832,152.91102600097656,17.15650177001953,594.0,112.2918472290039,368.0
DSSN7Y,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
L3GX9D,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
HEBUYU,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
9E1O0W,24.802947998046875,171.62344360351562,14.92650032043457,996.0,71.6878433227539,451.0
P7QC54,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
Y3I7XH,22.00505256652832,152.91102600097656,17.15650177001953,594.0,112.2918472290039,368.0
D1L7ZG,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
8PVM5F,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
MAUH9N,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
VV0VIC,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
ZXBXGW,24.802947998046875,171.62344360351562,14.92650032043457,996.0,71.6878433227539,451.0
7GXEN3,24.802947998046875,171.62344360351562,14.92650032043457,996.0,71.6878433227539,451.0
S89FM2,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
GB35R5,24.802947998046875,171.62344360351562,14.92650032043457,996.0,71.6878433227539,451.0
INUPZD,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
0JIHCS,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
1WU9MT,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
CN0X3Z,24.802947998046875,171.62344360351562,14.92650032043457,996.0,71.6878433227539,451.0
I6WG66,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
RVAQ2L,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
EG5SLW,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
07TMAJ,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
SG9883,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
80INY6,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
AGC82T,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
3GQ9PN,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
OE22WR,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
QP576U,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
E222O0,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
PIGAVZ,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
OPTU2P,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
2TEA47,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
3N3U6X,22.595396041870117,165.60862731933594,17.764249801635742,537.0,117.03919982910156,354.0
9JVA5W,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
DS8RS5,22.595396041870117,165.60862731933594,17.764249801635742,537.0,117.03919982910156,354.0
EJ5C9Y,22.595396041870117,165.60862731933594,17.764249801635742,537.0,117.03919982910156,354.0
HFISJD,22.595396041870117,165.60862731933594,17.764249801635742,537.0,117.03919982910156,354.0
UT8J29,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
B1WSLL,22.595396041870117,165.60862731933594,17.764249801635742,537.0,117.03919982910156,354.0
5LF2JC,22.595396041870117,165.60862731933594,17.764249801635742,537.0,117.03919982910156,354.0
UE40F0,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
AHIMD8,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
BTOVG0,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
D0VI7Y,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
QV84ZQ,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
L2AC1C,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
5GSD00,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
YHTASU,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
RNDYXN,20.214427947998047,154.4186248779297,15.912750244140625,778.0,90.74675750732422,395.0
V5YA3J,20.693500518798828,150.74459838867188,16.92150115966797,716.0,96.40541076660156,382.0
UTHP8Y,22.4639892578125,156.2045135498047,17.158000946044922,580.0,112.9703598022461,363.0
7SJR7R,20.214427947998047,154.4186248779297,15.912750244140625,778.0,90.74675750732422,395.0
